urn,path,author,title,suggested_genre,confidence,family,proposed_subclass,structure_signature,match,needs_review,recommended_genre,notes
urn:cts:greekLit:tlg0013.tlg001.perseus-grc2,tlg0013/tlg001/tlg0013.tlg001.perseus-grc2.xml,Homeric Hymns,Hymn 1 to Dionysus,verse-lyric-choral,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg002.perseus-eng2,tlg0013/tlg002/tlg0013.tlg002.perseus-eng2.xml,Homeric Hymns,Hymn 2 to Demeter,verse-epic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg002.perseus-grc2,tlg0013/tlg002/tlg0013.tlg002.perseus-grc2.xml,Homeric Hymns,Hymn 2 to Demeter,verse-epic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg003.perseus-eng2,tlg0013/tlg003/tlg0013.tlg003.perseus-eng2.xml,Homeric Hymns,Hymn 3 to Delian and Pythian Apollo,verse-lyric-monodic,medium,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg003.perseus-grc2,tlg0013/tlg003/tlg0013.tlg003.perseus-grc2.xml,Homeric Hymns,Hymn 3 to Delian and Pythian Apollo,verse-lyric-monodic,medium,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg004.perseus-eng2,tlg0013/tlg004/tlg0013.tlg004.perseus-eng2.xml,Homeric Hymns,Hymn 4 to Hermes,verse-epic,medium,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg004.perseus-grc2,tlg0013/tlg004/tlg0013.tlg004.perseus-grc2.xml,Homeric Hymns,Hymn 4 to Hermes,verse-epic,medium,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg005.perseus-eng2,tlg0013/tlg005/tlg0013.tlg005.perseus-eng2.xml,Homeric Hymns,Hymn 5 to Aphrodite,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg005.perseus-grc2,tlg0013/tlg005/tlg0013.tlg005.perseus-grc2.xml,Homeric Hymns,Hymn 5 to Aphrodite,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg006.perseus-eng2,tlg0013/tlg006/tlg0013.tlg006.perseus-eng2.xml,Homeric Hymns,Hymn 6 to Aphrodite,verse-epic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg006.perseus-grc2,tlg0013/tlg006/tlg0013.tlg006.perseus-grc2.xml,Homeric Hymns,Hymn 6 to Aphrodite,verse-epic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg007.perseus-eng2,tlg0013/tlg007/tlg0013.tlg007.perseus-eng2.xml,Homeric Hymns,Hymn 7 to Dionysus,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg007.perseus-grc2,tlg0013/tlg007/tlg0013.tlg007.perseus-grc2.xml,Homeric Hymns,Hymn 7 to Dionysus,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg008.perseus-eng2,tlg0013/tlg008/tlg0013.tlg008.perseus-eng2.xml,Homeric Hymns,Hymn 8 to Ares,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg008.perseus-grc2,tlg0013/tlg008/tlg0013.tlg008.perseus-grc2.xml,Homeric Hymns,Hymn 8 to Ares,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg009.perseus-eng2,tlg0013/tlg009/tlg0013.tlg009.perseus-eng2.xml,Homeric Hymns,Hymn 9 to Artemis,verse-lyric-choral,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg009.perseus-grc2,tlg0013/tlg009/tlg0013.tlg009.perseus-grc2.xml,Homeric Hymns,Hymn 9 to Artemis,verse-lyric-choral,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg010.perseus-eng2,tlg0013/tlg010/tlg0013.tlg010.perseus-eng2.xml,Homeric Hymns,Hymn 10 to Aphrodite,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg010.perseus-grc2,tlg0013/tlg010/tlg0013.tlg010.perseus-grc2.xml,Homeric Hymns,Hymn 10 to Aphrodite,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg011.perseus-eng2,tlg0013/tlg011/tlg0013.tlg011.perseus-eng2.xml,Homeric Hymns,Hymn 11 To Athena,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg011.perseus-grc2,tlg0013/tlg011/tlg0013.tlg011.perseus-grc2.xml,Homeric Hymns,Hymn 11 To Athena,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg012.perseus-eng2,tlg0013/tlg012/tlg0013.tlg012.perseus-eng2.xml,Homeric Hymns,Hymn 12 to Hera,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg012.perseus-grc2,tlg0013/tlg012/tlg0013.tlg012.perseus-grc2.xml,Homeric Hymns,Hymn 12 to Hera,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg013.perseus-eng2,tlg0013/tlg013/tlg0013.tlg013.perseus-eng2.xml,Homeric Hymns,Hymn 13 to Demeter,verse-epic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg013.perseus-grc2,tlg0013/tlg013/tlg0013.tlg013.perseus-grc2.xml,Homeric Hymns,Hymn 13 to Demeter,verse-epic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg014.perseus-eng2,tlg0013/tlg014/tlg0013.tlg014.perseus-eng2.xml,Homeric Hymns,Hymn 14 to the Mother of the Gods,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg014.perseus-grc2,tlg0013/tlg014/tlg0013.tlg014.perseus-grc2.xml,Homeric Hymns,Hymn 14 to the Mother of the Gods,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg015.perseus-eng2,tlg0013/tlg015/tlg0013.tlg015.perseus-eng2.xml,Homeric Hymns,Hymn 15 To Heracles,verse-epic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg015.perseus-grc2,tlg0013/tlg015/tlg0013.tlg015.perseus-grc2.xml,Homeric Hymns,Hymn 15 To Heracles,verse-epic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg016.perseus-eng2,tlg0013/tlg016/tlg0013.tlg016.perseus-eng2.xml,Homeric Hymns,Hymn 16 To Asclepius,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg016.perseus-grc2,tlg0013/tlg016/tlg0013.tlg016.perseus-grc2.xml,Homeric Hymns,Hymn 16 To Asclepius,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg017.perseus-eng2,tlg0013/tlg017/tlg0013.tlg017.perseus-eng2.xml,Homeric Hymns,Hymn 17 To the Dioscuri,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg017.perseus-grc2,tlg0013/tlg017/tlg0013.tlg017.perseus-grc2.xml,Homeric Hymns,Hymn 17 To the Dioscuri,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg018.perseus-eng2,tlg0013/tlg018/tlg0013.tlg018.perseus-eng2.xml,Homeric Hymns,Hymn 18 to Hermes,verse-epic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg018.perseus-grc2,tlg0013/tlg018/tlg0013.tlg018.perseus-grc2.xml,Homeric Hymns,Hymn 18 to Hermes,verse-epic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg019.perseus-eng2,tlg0013/tlg019/tlg0013.tlg019.perseus-eng2.xml,Homeric Hymns,Hymn 19 to Pan,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg019.perseus-grc2,tlg0013/tlg019/tlg0013.tlg019.perseus-grc2.xml,Homeric Hymns,Hymn 19 to Pan,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg020.perseus-eng2,tlg0013/tlg020/tlg0013.tlg020.perseus-eng2.xml,Homeric Hymns,Hymn 20 To Hephaestus,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg020.perseus-grc2,tlg0013/tlg020/tlg0013.tlg020.perseus-grc2.xml,Homeric Hymns,Hymn 20 To Hephaestus,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg021.perseus-eng2,tlg0013/tlg021/tlg0013.tlg021.perseus-eng2.xml,Homeric Hymns,Hymn 21 To Apollo,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg021.perseus-grc2,tlg0013/tlg021/tlg0013.tlg021.perseus-grc2.xml,Homeric Hymns,Hymn 21 To Apollo,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg022.perseus-eng2,tlg0013/tlg022/tlg0013.tlg022.perseus-eng2.xml,Homeric Hymns,Hymn 22 To Poseidon,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg022.perseus-grc2,tlg0013/tlg022/tlg0013.tlg022.perseus-grc2.xml,Homeric Hymns,Hymn 22 To Poseidon,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg023.perseus-eng2,tlg0013/tlg023/tlg0013.tlg023.perseus-eng2.xml,Homeric Hymns,Hymn 23 to Zeus,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg023.perseus-grc2,tlg0013/tlg023/tlg0013.tlg023.perseus-grc2.xml,Homeric Hymns,Hymn 23 to Zeus,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg024.perseus-eng2,tlg0013/tlg024/tlg0013.tlg024.perseus-eng2.xml,Homeric Hymns,Hymn 24 To Hestia,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg024.perseus-grc2,tlg0013/tlg024/tlg0013.tlg024.perseus-grc2.xml,Homeric Hymns,Hymn 24 To Hestia,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg025.perseus-eng2,tlg0013/tlg025/tlg0013.tlg025.perseus-eng2.xml,Homeric Hymns,Hymn 25 To the Muses and Apollo,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg025.perseus-grc2,tlg0013/tlg025/tlg0013.tlg025.perseus-grc2.xml,Homeric Hymns,Hymn 25 To the Muses and Apollo,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg026.perseus-eng2,tlg0013/tlg026/tlg0013.tlg026.perseus-eng2.xml,Homeric Hymns,Hymn 26 To Dionysus,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg026.perseus-grc2,tlg0013/tlg026/tlg0013.tlg026.perseus-grc2.xml,Homeric Hymns,Hymn 26 To Dionysus,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg027.perseus-eng2,tlg0013/tlg027/tlg0013.tlg027.perseus-eng2.xml,Homeric Hymns,Hymn 27 to Artemis,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg027.perseus-grc2,tlg0013/tlg027/tlg0013.tlg027.perseus-grc2.xml,Homeric Hymns,Hymn 27 to Artemis,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg028.perseus-eng2,tlg0013/tlg028/tlg0013.tlg028.perseus-eng2.xml,Homeric Hymns,Hymn 28 to Athena,verse-epic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg028.perseus-grc2,tlg0013/tlg028/tlg0013.tlg028.perseus-grc2.xml,Homeric Hymns,Hymn 28 to Athena,verse-epic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg029.perseus-eng2,tlg0013/tlg029/tlg0013.tlg029.perseus-eng2.xml,Homeric Hymns,Hymn 29 to Hestia,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg029.perseus-grc2,tlg0013/tlg029/tlg0013.tlg029.perseus-grc2.xml,Homeric Hymns,Hymn 29 to Hestia,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg030.perseus-eng2,tlg0013/tlg030/tlg0013.tlg030.perseus-eng2.xml,Homeric Hymns,Hymn 30 to Earth,verse-epic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg030.perseus-grc2,tlg0013/tlg030/tlg0013.tlg030.perseus-grc2.xml,Homeric Hymns,Hymn 30 to Earth,verse-epic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg031.perseus-eng2,tlg0013/tlg031/tlg0013.tlg031.perseus-eng2.xml,Homeric Hymns,Hymn 31 to Helios,verse-epic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg031.perseus-grc2,tlg0013/tlg031/tlg0013.tlg031.perseus-grc2.xml,Homeric Hymns,Hymn 31 to Helios,verse-epic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg032.perseus-eng2,tlg0013/tlg032/tlg0013.tlg032.perseus-eng2.xml,Homeric Hymns,Hymn 32 To Selene,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg032.perseus-grc2,tlg0013/tlg032/tlg0013.tlg032.perseus-grc2.xml,Homeric Hymns,Hymn 32 To Selene,verse-lyric-monodic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg033.perseus-eng2,tlg0013/tlg033/tlg0013.tlg033.perseus-eng2.xml,Homeric Hymns,Hymn 33 To the Dioscuri,verse-epic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0013.tlg033.perseus-grc2,tlg0013/tlg033/tlg0013.tlg033.perseus-grc2.xml,Homeric Hymns,Hymn 33 To the Dioscuri,verse-epic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:greekLit:tlg0014.tlg001.perseus-eng2,tlg0014/tlg001/tlg0014.tlg001.perseus-eng2.xml,Demosthenes,First Olynthiac,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg001.perseus-grc2,tlg0014/tlg001/tlg0014.tlg001.perseus-grc2.xml,Demosthenes,First Olynthiac,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg002.perseus-eng2,tlg0014/tlg002/tlg0014.tlg002.perseus-eng2.xml,Demosthenes,Second Olynthiac,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg002.perseus-grc2,tlg0014/tlg002/tlg0014.tlg002.perseus-grc2.xml,Demosthenes,Second Olynthiac,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg003.perseus-eng2,tlg0014/tlg003/tlg0014.tlg003.perseus-eng2.xml,Demosthenes,Third Olynthiac,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg003.perseus-grc2,tlg0014/tlg003/tlg0014.tlg003.perseus-grc2.xml,Demosthenes,Third Olynthiac,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg004.perseus-eng2,tlg0014/tlg004/tlg0014.tlg004.perseus-eng2.xml,Demosthenes,First Philippic,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg004.perseus-grc2,tlg0014/tlg004/tlg0014.tlg004.perseus-grc2.xml,Demosthenes,First Philippic,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg005.perseus-eng2,tlg0014/tlg005/tlg0014.tlg005.perseus-eng2.xml,Demosthenes,On the Peace,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg005.perseus-grc2,tlg0014/tlg005/tlg0014.tlg005.perseus-grc2.xml,Demosthenes,On the Peace,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg006.perseus-eng2,tlg0014/tlg006/tlg0014.tlg006.perseus-eng2.xml,Demosthenes,Second Philippic,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg006.perseus-grc2,tlg0014/tlg006/tlg0014.tlg006.perseus-grc2.xml,Demosthenes,Second Philippic,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg007.perseus-eng2,tlg0014/tlg007/tlg0014.tlg007.perseus-eng2.xml,Demosthenes,On Halonnesus,prose-oratory,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg007.perseus-grc2,tlg0014/tlg007/tlg0014.tlg007.perseus-grc2.xml,Demosthenes,On Halonnesus,prose-oratory,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg008.perseus-eng2,tlg0014/tlg008/tlg0014.tlg008.perseus-eng2.xml,Demosthenes,On the Chersonese,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg008.perseus-grc2,tlg0014/tlg008/tlg0014.tlg008.perseus-grc2.xml,Demosthenes,On the Chersonese,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg009.perseus-eng2,tlg0014/tlg009/tlg0014.tlg009.perseus-eng2.xml,Demosthenes,Third Philippic,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg009.perseus-grc2,tlg0014/tlg009/tlg0014.tlg009.perseus-grc2.xml,Demosthenes,Third Philippic,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg010.perseus-eng2,tlg0014/tlg010/tlg0014.tlg010.perseus-eng2.xml,Demosthenes,Fourth Philippic,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg010.perseus-grc2,tlg0014/tlg010/tlg0014.tlg010.perseus-grc2.xml,Demosthenes,Fourth Philippic,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg011.perseus-eng2,tlg0014/tlg011/tlg0014.tlg011.perseus-eng2.xml,Demosthenes,Answer to Philip’s Letter,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg011.perseus-grc2,tlg0014/tlg011/tlg0014.tlg011.perseus-grc2.xml,Demosthenes,Answer to Philip’s Letter,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg012.perseus-eng2,tlg0014/tlg012/tlg0014.tlg012.perseus-eng2.xml,Demosthenes,Philip’s Letter,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg012.perseus-grc2,tlg0014/tlg012/tlg0014.tlg012.perseus-grc2.xml,Demosthenes,Philip’s Letter,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg013.perseus-eng2,tlg0014/tlg013/tlg0014.tlg013.perseus-eng2.xml,Demosthenes,On Organization,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg013.perseus-grc2,tlg0014/tlg013/tlg0014.tlg013.perseus-grc2.xml,Demosthenes,On Organization,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg014.perseus-eng2,tlg0014/tlg014/tlg0014.tlg014.perseus-eng2.xml,Demosthenes,On the Navy-Boards,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg014.perseus-grc2,tlg0014/tlg014/tlg0014.tlg014.perseus-grc2.xml,Demosthenes,On the Navy-Boards,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg015.perseus-eng2,tlg0014/tlg015/tlg0014.tlg015.perseus-eng2.xml,Demosthenes,For the Liberty of the Rhodians,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg015.perseus-grc2,tlg0014/tlg015/tlg0014.tlg015.perseus-grc2.xml,Demosthenes,For the Liberty of the Rhodians,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg016.perseus-eng2,tlg0014/tlg016/tlg0014.tlg016.perseus-eng2.xml,Demosthenes,For the People of Megalopolis,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg016.perseus-grc2,tlg0014/tlg016/tlg0014.tlg016.perseus-grc2.xml,Demosthenes,For the People of Megalopolis,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg017.perseus-eng2,tlg0014/tlg017/tlg0014.tlg017.perseus-eng2.xml,Demosthenes,On the Treaty with Alexander,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg017.perseus-grc2,tlg0014/tlg017/tlg0014.tlg017.perseus-grc2.xml,Demosthenes,On the Treaty with Alexander,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg018.perseus-eng2,tlg0014/tlg018/tlg0014.tlg018.perseus-eng2.xml,Demosthenes,On the Crown,prose-oratory,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg018.perseus-grc2,tlg0014/tlg018/tlg0014.tlg018.perseus-grc2.xml,Demosthenes,On the Crown,prose-oratory,high,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:greekLit:tlg0014.tlg019.perseus-eng2,tlg0014/tlg019/tlg0014.tlg019.perseus-eng2.xml,Demosthenes,On the False Embassy,prose-oratory,high,prose,prose-section,section+l,ready,false,prose-section,
